"SYMBOL","LPS_logFC","LPS_adjP","LPS_regulation","Sepsis_logFC","Sepsis_adjP","Sepsis_regulation","LPS_sig","Sepsis_sig","both_sig","same_direction","overlap_class"
"SH3PXD2A",-2.10632436948349,0.000676839270495186,"Down",-0.946575497884509,1.14660092500468e-11,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"LILRB4",1.63844944813454,0.000678494880274008,"Up",0.873819826267779,6.07157106204802e-14,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SLC25A37",2.20208744532186,0.000683173970655043,"Up",0.906793308651448,1.6932320775791e-15,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NKX3-1",5.69483238019006,0.000692604296851309,"Up",-1.11671923029942,0.000103256329356457,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PTGDR",7.22329466647636,0.000692604296851309,"Up",-1.26135047373172,8.59968032878196e-13,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"LHFPL6",2.1097894849596,0.000693800273923277,"Up",0.816297961861041,4.87878378065644e-05,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IGFBP4",4.52593134624814,0.000697677784499234,"Up",-0.682166993504602,1.8828123310383e-08,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"HHEX",-2.6438001341458,0.000701763539719702,"Down",0.881434033420962,4.26195307242197e-15,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"NOP10",-1.17442894545483,0.000705627462522776,"Down",1.05573660046601,3.42663548685827e-18,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ZNF551",-1.84041726082033,0.00070730166553263,"Down",-0.97316562581737,1.59169151950604e-18,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PLEKHF1",-2.02631018534598,0.000709108429708292,"Down",-0.951609326501322,4.83789277044167e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"MRPL23",-1.33069992254316,0.000713401987819307,"Down",0.548125898748429,8.80362275210586e-15,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"CUX2",-5.2499977177525,0.000713401987819307,"Down",-1.14528196112413,4.81065117549761e-18,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ITGAM",-1.75653884533495,0.000713401987819307,"Down",1.03322967707307,3.0676486872539e-18,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ADGRD1",-4.158957335128,0.000714900679778809,"Down",-1.27967430776915,6.23874729643746e-18,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"JADE2",3.12055932622111,0.00071501840154451,"Up",-0.949814514190623,1.88198930205549e-19,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SLC16A6",2.00612202609946,0.0007164680536985,"Up",0.589797437755018,6.96836812108172e-12,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CAD",-2.37174003723785,0.0007164680536985,"Down",-0.635828283567408,2.36823532071784e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"EHD1",3.28994187613904,0.0007164680536985,"Up",0.556495558518099,1.04739171674649e-10,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TSPO",-1.1750043535789,0.000718951319785077,"Down",1.64690283837728,7.48384753755477e-20,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"GNS",1.10265565437735,0.000721505787682284,"Up",0.86659231424348,1.53944939225093e-16,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"MTAP",-1.7576251018104,0.000723009956011682,"Down",-0.543645303621154,1.22818555535184e-12,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"UCHL1",-1.81423787849328,0.000723225568399365,"Down",0.78622903331254,0.000923311180482169,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"RHBDF2",1.76799714688817,0.000726599992200325,"Up",0.695563773046808,4.5782289296283e-13,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NBPF1",-1.49147460264083,0.000726599992200325,"Down",-0.790860900867622,1.92230349036963e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"G0S2",5.89842526080608,0.000727313637593355,"Up",2.09725684249494,1.90462929153608e-17,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TNFRSF12A",-1.82693545436759,0.000728481431733124,"Down",0.7912185612238,1.38825342702847e-14,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"FABP5",-2.57173839572483,0.000728481431733124,"Down",0.7810419207449,6.25259264327675e-13,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TMEM91",-2.3512225363567,0.000728481431733124,"Down",0.79638385362275,5.86461821036507e-15,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"NAT8L",-3.72931772237612,0.000729420946807621,"Down",-0.757370366973534,1.97299903209336e-12,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"C1QB",2.56358203443057,0.000729847523968489,"Up",2.45355554560067,1.90202469102409e-16,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TYMS",-3.46561097388101,0.000730855926207534,"Down",1.09383756329134,3.14731058916188e-08,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SPACA6",3.72400051977698,0.000735690923583212,"Up",0.556383294523331,1.53725140236131e-05,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"BDH1",-1.83393378547225,0.000735813804216702,"Down",-0.708728344873767,4.26593823004476e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CA12",5.30659661087503,0.000738853972219574,"Up",0.524292018090306,2.92486061911314e-06,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"MGST2",-1.5709732588333,0.000760531307170145,"Down",0.635525529796977,3.64389249463832e-12,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PLXNA4",5.01716668379721,0.00076108651154062,"Up",-0.812336967406088,5.18573624934957e-09,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ARHGEF9",-1.45603893255001,0.000762160863965718,"Down",-0.86224503357323,3.14274745587503e-17,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"HPSE",1.8682655683791,0.000767093507103714,"Up",0.79120085677074,1.23801861532972e-10,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"DHCR24",-1.74734758089991,0.000767512681657564,"Down",0.503524805817159,1.45802217078365e-05,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SLC22A4",2.02889629744725,0.000782633840862854,"Up",1.24079200958468,1.2611169110187e-21,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GIMAP2",1.85273021919286,0.000785353677492203,"Up",0.528644189816229,1.66796286260287e-07,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ZCCHC14",-1.3627100862793,0.000785844709315776,"Down",-0.853396538719981,6.2087340716982e-22,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IRAK3",1.33969287808302,0.000785844709315776,"Up",1.58821660251681,5.6414864492392e-21,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PARP10",2.94068937876446,0.000785844709315776,"Up",0.50294615883821,1.03593854740601e-07,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"KMT5A",-1.2083033834728,0.000788052295632038,"Down",0.728824010999395,1.11894849267469e-20,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"C9ORF72",1.32221199931766,0.000788909258344655,"Up",0.678235888403383,1.59496482906553e-10,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"DBI",-1.20988986274765,0.000788909258344655,"Down",0.986120836090861,2.18772122719656e-15,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"DDAH2",-1.69970844307843,0.000790488439676083,"Down",1.57146556408445,2.16180581774934e-20,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"P2RX1",-1.90474795977281,0.000791960984191465,"Down",0.85306956915142,4.25496781817957e-11,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ACER3",-1.46186667985714,0.000792258420302255,"Down",1.2705665553366,8.63986762961097e-17,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"CCNB1",-2.15082139465397,0.000801980794991335,"Down",0.720595594330838,1.15499502451075e-05,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TSPAN13",-1.82380123822674,0.000805764392913949,"Down",-0.867819170982674,1.77344666724011e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"KL",6.08536663099124,0.000814943476432867,"Up",1.36278387076355,1.74861324861263e-11,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"USP13",1.76592254020477,0.000817483279684604,"Up",-0.778073568903765,8.09081338167847e-19,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SLCO4C1",-4.92754821679587,0.000817483279684604,"Down",0.696415324994463,1.78917176602204e-07,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ASAH1",-1.11211535288488,0.000818663474980307,"Down",0.70792802123222,1.20480949285111e-12,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"UBE2G2",-1.0739893289309,0.000823713810304585,"Down",-0.520857591589481,1.6363813025972e-17,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GPAM",-1.90195929878549,0.000823713810304585,"Down",-0.578428633233872,2.16267356119839e-11,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NBPF9",2.63627317334785,0.000827036052424804,"Up",-0.741610961765127,1.13684216671559e-14,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"S100A6",-1.22182465624531,0.00083119093387528,"Down",1.32937513289695,2.0333337435965e-20,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"POLR1A",-1.95463736348647,0.000832514098439577,"Down",-0.854113034179745,1.08905547808801e-17,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PIK3C2B",-2.37367427914956,0.000837218396096602,"Down",-1.18063464320509,9.17765111087767e-20,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"MSL3",1.19967948494047,0.00083760435268832,"Up",1.01820351080471,3.40167476154373e-19,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ZFYVE28",-1.61318337285827,0.00083760435268832,"Down",-0.976030669130172,1.69547092739751e-13,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SAPCD2",-3.02948609260107,0.000840566884482771,"Down",0.744861988053775,1.64449953180969e-06,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"BICD1",-1.96219604944597,0.000860022374400168,"Down",-0.793135480017248,6.81248415520088e-16,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GRAMD2B",2.74857420836107,0.000875466922792711,"Up",-0.641557607926355,6.59980866839019e-08,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"FITM2",-2.53439221278855,0.000879937540925691,"Down",-0.800673727187658,7.49682862021713e-17,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TACSTD2",-3.04432068070808,0.000886611717887514,"Down",0.906092496592279,0.0013738481359728,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"DIP2C",-2.58230192035426,0.000893146229589589,"Down",-1.21149961654305,5.51322883538903e-18,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IFI16",1.57051905265436,0.000893146229589589,"Up",0.617225659772533,3.71273104006108e-13,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"HSPG2",-1.79767710379186,0.000894504866242468,"Down",-0.901450481020227,2.38427679760365e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"WSB1",1.3345541031459,0.000895956300411064,"Up",0.960783465381742,1.15908390881437e-16,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PROC",-3.73653354431962,0.000896332931601348,"Down",-0.963962362832252,8.79489343182103e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IL4R",1.30283744196137,0.000896618135287096,"Up",0.987848765046724,8.10724494573889e-16,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"LRATD2",-3.76766175660671,0.000896618135287096,"Down",-1.11572964096944,4.24441716316407e-16,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"DIRAS1",-4.19063337362261,0.000896618135287096,"Down",-0.555709180793153,7.39775498740114e-06,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"HACD3",-1.10579652629786,0.000898244496205086,"Down",-0.580325868256212,3.92432724068832e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"BCKDHB",-1.64941615241963,0.000907579927738922,"Down",-0.769229425479093,3.48617883333359e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"FFAR2",4.3272708095137,0.000907681930201241,"Up",1.01835345380891,2.52069478183094e-15,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CLIC2",1.45797747832953,0.000908628810075251,"Up",0.550088296656348,6.98823263699552e-05,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NECTIN3",3.03627054573358,0.000910735097451884,"Up",-0.597903648500864,2.01000392092132e-08,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SOCS2",6.65726514949619,0.000913339008621788,"Up",-0.573541360689747,4.66427945226072e-07,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"RNF175",3.67779216449499,0.000918637398119371,"Up",0.673524315156961,1.8688446139038e-09,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CAMK1D",-1.63727047039084,0.000920363147635128,"Down",-0.55606004583178,1.02175987426593e-05,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GALK1",-1.34463468300505,0.000920363147635128,"Down",0.858530397296987,3.8478933138817e-18,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"GATM",-2.67099145688229,0.000920363147635128,"Down",-0.870085859479369,1.40595306620509e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TOM1",1.26192241641999,0.000920363147635128,"Up",0.758188955635854,1.55468061009067e-14,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TIE1",-1.13764913592308,0.000923861406280409,"Down",-0.609953331182879,5.581003832534e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"BLVRB",-2.15224657606896,0.000924046982929096,"Down",0.712628728780503,1.22358541985758e-06,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"GAN",-1.85157403227213,0.000925663896853502,"Down",-0.563826774447254,4.93999841227261e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ZNF469",1.26100656535036,0.000934232835219827,"Up",-1.08123027514714,7.28075966635027e-18,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"GPR157",2.27463883424573,0.000940121185577516,"Up",-0.566503217447138,6.36579768643425e-07,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TSPAN32",-3.38600879410871,0.000940121185577516,"Down",-0.517627181892175,2.6338571986475e-12,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"LZTS3",2.13279256021798,0.000949942566561532,"Up",-0.881066597209079,3.79700401204549e-14,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"MTF1",1.68839005715208,0.000949942566561532,"Up",0.699727397873289,2.14334178869977e-15,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"FAM20A",3.31660080996476,0.000960517057318437,"Up",3.14795107346579,2.54361819208104e-24,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CDKN2D",3.28969682905367,0.000963847428622193,"Up",1.04564045473283,7.28075966635027e-18,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PLPP1",2.44720325594955,0.000969796613777245,"Up",-0.504035180066748,3.81085592151984e-07,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TULP4",-1.01219089264472,0.000973973057612126,"Down",-0.680890306390332,1.11971489975432e-18,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TMEM201",-1.93169918934572,0.00097617277200168,"Down",-0.727466361471505,3.59392352095789e-12,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GLT1D1",3.4933406502059,0.000978784261666518,"Up",0.964248570945416,4.43906403844667e-17,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TNFRSF11A",-2.59390283820843,0.000987594927462145,"Down",-0.539631303038474,1.26925470066128e-06,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PAX5",7.74508273365212,0.000990495367779394,"Up",-1.45876652901513,3.81377867325108e-15,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ATP5ME",-1.06249070617286,0.000991253696635653,"Down",0.662133622649151,4.75125828922752e-17,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SLC37A2",-4.25724044909543,0.00100368044851315,"Down",-0.580359309405724,1.01643701933121e-08,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GALNT12",-3.10206098691305,0.00102336579132595,"Down",-1.00607107163063,3.61697607484256e-16,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"BIRC3",4.81474109336876,0.00103191475814469,"Up",-0.769348009677935,1.90611587975264e-09,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"UGP2",1.1573293088286,0.00103671870560775,"Up",0.695515433916546,4.42946117303633e-18,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"THEM4",-2.13303375880156,0.00104475885639225,"Down",-1.05690220241201,2.02604150723682e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SPON2",-1.1052224885824,0.00104719560634571,"Down",-1.12796591032356,4.21950540330347e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"AASS",2.87338828651386,0.00105231277532865,"Up",-0.913251404012084,3.04483446411097e-13,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"RILPL2",1.66704598987105,0.00105466091778772,"Up",0.76419497143082,1.88198930205549e-19,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SERPINH1",1.04175490745736,0.00106133556715082,"Up",-0.757528405733357,1.21137291263698e-14,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"THNSL1",-3.05658520678541,0.0010634732191969,"Down",-0.809168516250512,1.37879801566675e-13,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ENOSF1",-1.78484271278366,0.00106517909447695,"Down",-0.969534642829287,1.74603565386199e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TRGC1",7.51626952579919,0.00106571190812575,"Up",-1.3327369575301,2.0856509807565e-13,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TRANK1",3.14214517231531,0.0010678247486716,"Up",-0.737122460187808,4.18774017097637e-08,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SUMF1",-1.3275413730141,0.00108497624522055,"Down",0.719150763684903,1.37576348584502e-12,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ST3GAL2",1.45283952406768,0.0010874672603732,"Up",0.695384419086634,1.63778038851895e-14,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"UQCRQ",-1.05104863764753,0.00108755239032473,"Down",0.857794763478584,5.69285563153926e-13,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ADGRG6",-3.75153974041691,0.00109134971502995,"Down",-0.64099795213868,4.09502000691204e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SIN3A",1.47021553474288,0.00109547476300205,"Up",-0.515033306899765,1.19426720270405e-16,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TLR5",-4.38809037586095,0.00109979248667682,"Down",1.8247160842095,1.97293107499684e-25,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"OTUD7B",1.83190792017261,0.00111267999218065,"Up",-0.727623550083008,1.42116518198921e-11,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"FASN",-1.70865774080129,0.00111276557213221,"Down",-0.847843452249408,1.17881768532934e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PNPLA7",-1.98434455857567,0.00111425847696846,"Down",-0.754948604670893,3.24853551845659e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ATP6V0E2",-1.50294390722658,0.00111425847696846,"Down",-0.840832849996919,5.16071428521996e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"DDX59",1.17539739182687,0.00112196528642752,"Up",0.566875069764873,2.19534434676881e-13,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ATP5PO",-1.17710480568394,0.00112234935187039,"Down",0.557301302145054,3.41952780719287e-11,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SSPN",3.08805176324836,0.00113093551775446,"Up",-0.744592433545996,7.42220403488955e-09,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ZFP36L2",-1.90520374863732,0.00113289095902559,"Down",-0.941045027720872,9.31842645380356e-20,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ITPRIPL1",-2.20249118852484,0.00113601793076414,"Down",-0.89638049052339,5.36731445470731e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"MYBPH",-3.10532033190862,0.00114987004488063,"Down",-1.20015001607155,1.44855026747445e-09,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ADAMTSL4",1.49059753258081,0.00115077698402774,"Up",0.503998980703642,1.03656609578206e-07,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ATP8B2",1.79385104957422,0.00115274535395729,"Up",-1.1184917950053,9.77543854501587e-17,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"CRLS1",-1.32292220365412,0.00119302952180049,"Down",0.554246149189631,4.95510881990942e-09,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SLC30A4",4.06916689438583,0.00119638654379311,"Up",-1.06520636182366,6.00397347740703e-18,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"KIF20A",-3.23830384639222,0.0011988159086449,"Down",1.16821838860763,7.55702780974025e-11,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PTPDC1",-1.70267986365143,0.00120577870938418,"Down",-1.12638218092019,6.80601893432948e-20,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"COX7B",-1.10547667585728,0.00120817393971304,"Down",0.978445748217845,7.14690478755818e-14,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"RSAD1",-1.0143175686753,0.00121071430526248,"Down",-0.617506227189245,1.3944174629167e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"QSOX1",1.93723252733908,0.00121189135987068,"Up",1.17950572602806,2.40941559813798e-16,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NSUN3",1.13738049072374,0.00121979941857249,"Up",0.653201125924963,3.38464875881457e-16,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PDCD11",-1.73303922870987,0.00122818859811884,"Down",-0.739695420112545,1.18419393208328e-18,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GAREM2",2.81848633763627,0.00123933200255869,"Up",-0.839233669956121,2.33364379928625e-12,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"THOC3",-1.15032786284378,0.00123972609490958,"Down",-0.547157734540813,3.21890727568467e-09,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PLAUR",1.43530027013877,0.00124085671723085,"Up",0.587519802380571,6.44127998733155e-09,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ABCE1",-2.43156902890002,0.00124612288408959,"Down",-0.54502864709487,2.49821642635883e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SLC49A3",-1.30106133932849,0.00125275758917366,"Down",0.679943995549508,1.23764115408349e-11,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"CD226",4.3987971508178,0.00125966623003053,"Up",-0.819238378349849,1.19743118347947e-10,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ANAPC15",-1.69853599147447,0.00126105963652188,"Down",0.964831642500862,8.74609157962612e-20,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"DUSP5",3.56512463463866,0.00126533395238458,"Up",-0.581089434600944,4.3809187630807e-06,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"C1ORF122",1.79569702770408,0.00128427559143819,"Up",0.851251038431557,3.29794759868546e-16,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PATZ1",1.12168437065131,0.00129195105824849,"Up",-0.775747399169236,1.83941951057197e-21,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ZNF573",-1.97384258871016,0.00129833210371249,"Down",-0.877298930296567,1.3301009867861e-17,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"THEM6",-1.91333660342309,0.00129833210371249,"Down",-0.567341994412724,5.10830598753170e-11,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SLC45A3",-3.98064831378528,0.00129833210371249,"Down",-1.11673725055388,2.79546788648025e-11,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"INHBA",4.41768815334634,0.00130765757463073,"Up",1.0396021445666,1.30134252817862e-05,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CDC26",1.15346774845015,0.00130902309244487,"Up",0.586472047518065,5.31709044440209e-13,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TIMP1",3.75807001755677,0.00131468428862786,"Up",1.26506721943067,1.4556265283024e-15,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NID1",1.47046587027779,0.00131468428862786,"Up",-0.563697141978563,4.84174101016804e-05,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"BIRC5",-3.82416219345534,0.00132572669270621,"Down",1.57063995793918,2.14562641381406e-12,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TMEM33",-1.16741039012911,0.00133163714916138,"Down",0.735063958127346,7.12130247904039e-16,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
