"SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulation"
"UFD1",0.63080733831389,13.343551832479,20.7990869664317,3.13236406711381e-33,6.01507871807864e-29,65.2096775023299,"Up"
"TSHZ1",-1.02686704788257,11.4970041766994,-18.2723286945704,1.22478028677897e-29,1.1618741946688e-25,57.0678542144072,"Down"
"MCEMP1",3.31186514196536,14.7637145291336,18.1574595267605,1.815144812793e-29,1.1618741946688e-25,56.6796618025729,"Up"
"VPS9D1",1.3676712963961,14.0663641810546,17.9014336194721,4.38704526672524e-29,1.97293107499684e-25,55.8085819902234,"Up"
"TLR5",1.8247160842095,13.282082815058,17.8558855077405,5.13703867884403e-29,1.97293107499684e-25,55.6527618029111,"Up"
"SLC26A8",1.74964874441275,11.7201373141882,17.5360001770408,1.56724120403783e-28,5.01595547352308e-25,54.5511396522215,"Up"
"ANXA3",2.64905725543689,14.449416842271,17.2578941020794,4.17517708339583e-28,1.14537036474929e-24,53.5829518407067,"Up"
"DNAH17",1.65337544013006,10.6172194900945,17.1532984975298,6.05039133165352e-28,1.45232080927178e-24,53.2162853356486,"Up"
"FAM20A",3.14795107346579,10.2539009768593,16.9451746057649,1.27085530391027e-27,2.54361819208104e-24,52.4825557989067,"Up"
"CHMP7",-0.607741983857047,13.8169569723674,-16.9336042089744,1.32459417386921e-27,2.54361819208104e-24,52.4416029180978,"Down"
"ACAA1",0.886094809747497,14.7551780281811,16.8802191699399,1.60385700322142e-27,2.70570331087736e-24,52.2524274586405,"Up"
"UPP1",1.75042554287342,15.0027439443357,16.8655048927348,1.69080038173871e-27,2.70570331087736e-24,52.2002218050606,"Up"
"GPR84",3.16456572836537,10.9333512046318,16.8209420365621,1.98425733796415e-27,2.93105335853274e-24,52.0419455440789,"Up"
"CYBC1",0.842832232610652,16.4348159293613,16.7816321825602,2.2855950609413e-27,3.13502013966113e-24,51.9021154624284,"Up"
"PRKAG1",0.673980098454232,12.9572791652872,16.6654414748852,3.47516084499889e-27,4.44890091376758e-24,51.4876514431791,"Up"
"USB1",1.12879760752724,14.845706783934,16.5238763889311,5.8033535671377e-27,6.96511240935908e-24,50.9803283880324,"Up"
"EPHA4",-1.37563338275484,9.24286888668471,-16.4998501004492,6.33262969014731e-27,7.15326399646464e-24,50.8939696996224,"Down"
"ADM",1.68854640987422,14.1454627602731,16.363046837996,1.04234146220028e-26,1.11200461659066e-23,50.400831689639,"Up"
"S100A9",2.39532111170502,20.5269598839181,16.3289419095561,1.18065643733897e-26,1.19327081927475e-23,50.2775160802979,"Up"
"HP",3.36624037118843,13.2831764144604,16.2455858017423,1.60195367083145e-26,1.53811581704882e-23,49.9754856357321,"Up"
"TIFAB",-1.43675046699431,6.96647799587859,-16.1575034718708,2.21362016807032e-26,2.02419752797402e-23,49.6553515665402,"Down"
"MYCBP2",-0.75599238667539,13.3901934149135,-16.0880108372946,2.85899518402816e-26,2.49551293267694e-23,49.4020708147638,"Down"
"ST6GAL1",-0.996296142998051,14.2259038791449,-16.0686059672462,3.07104887367965e-26,2.51605666492879e-23,49.3312335596512,"Down"
"GAPDH",1.14892258138612,18.1409135497544,16.0621916695245,3.14457949061558e-26,2.51605666492879e-23,49.3078074760245,"Up"
"IL10RB",1.05778058737939,14.8893928985633,16.035930220969,3.46463543050068e-26,2.57974184390974e-23,49.2118405068649,"Up"
"SERPINB1",1.79698703073,16.495389586465,16.0337334425256,3.49285465508791e-26,2.57974184390974e-23,49.2038087748531,"Up"
"S100A8",2.88392307035605,17.9441266362949,15.9731530164857,4.3695595555843e-26,3.10772785725501e-23,48.9820708081478,"Up"
"PLBD1",1.54656906423103,16.3291702890862,15.9265915888052,5.19188895847659e-26,3.56070870248664e-23,48.8113208615492,"Up"
"PRAG1",-1.24528976884211,11.2301636562509,-15.8849339368448,6.05936441758542e-26,4.01234396244458e-23,48.6583147030072,"Down"
"CHD6",-0.947461141053629,11.7600659145178,-15.8623876442488,6.58846426000333e-26,4.12501739382037e-23,48.5754091548528,"Down"
"MTR",-1.05863499939659,11.6133163635433,-15.8595150632339,6.65914384254708e-26,4.12501739382037e-23,48.5648415552397,"Down"
"FCGR1A",2.33769422391594,14.0107862782865,15.8044745829969,8.17147345822883e-26,4.903650150574e-23,48.3621518205621,"Up"
"HK3",1.85498321852937,16.6428334724008,15.7491999395507,1.00398771324169e-25,5.81012230502045e-23,48.1582020849925,"Up"
"PSTPIP2",1.43649402216509,14.0815164771515,15.7365342098154,1.05255258783113e-25,5.81012230502045e-23,48.1114125344467,"Up"
"DRAM1",1.38739055397659,12.6338693668524,15.7349044645197,1.05897141423588e-25,5.81012230502045e-23,48.1053904330873,"Up"
"PLD4",-1.9183509080903,10.7917280106594,-15.7118955762133,1.15392541851365e-25,6.08360876464187e-23,48.0203328701668,"Down"
"LILRA5",2.23979430566687,16.1980380143287,15.7076921593133,1.17217895272483e-25,6.08360876464187e-23,48.0047865215059,"Up"
"ZNF438",1.35401571310073,12.7651844834488,15.6578455442748,1.41220753596568e-25,6.99864049050102e-23,47.8202527668755,"Up"
"BACH2",-1.4155514546878,11.3878893525755,-15.6561153529417,1.42137675951434e-25,6.99864049050102e-23,47.8138417158416,"Down"
"TXN",1.65027039221422,13.2104437074367,15.6373592472197,1.52471612927572e-25,7.31978095762041e-23,47.7443177426717,"Up"
"NOG",-2.2252737879907,9.15361025937544,-15.5788073533354,1.89873450218831e-25,8.89302405988346e-23,47.5269854690779,"Down"
"LRBA",-1.00176203949131,11.7319869123781,-15.5698060338332,1.96393865861047e-25,8.9794081098326e-23,47.4935347343442,"Down"
"CD177",4.12156200557244,14.9099672622511,15.4786716659975,2.76594334854377e-25,1.16997234907307e-22,47.1542642903375,"Up"
"SRPK1",1.20519930996422,14.8087071206459,15.4775732918152,2.77740002731087e-25,1.16997234907307e-22,47.1501686938492,"Up"
"TAF4",-0.775824635665428,11.5986536978005,-15.4694891987835,2.86320815873888e-25,1.16997234907307e-22,47.1200200285503,"Down"
"TTC3",-1.03515080013365,13.1669656645793,-15.46792931893,2.88007079078912e-25,1.16997234907307e-22,47.1142016579094,"Down"
"FCGR1B",1.85327005672502,12.8954300394323,15.4676762754142,2.88281567552215e-25,1.16997234907307e-22,47.1132577725435,"Up"
"MID2",-1.16196099016067,7.21212448701007,-15.4638654745737,2.9244739236321e-25,1.16997234907307e-22,47.099041974737,"Down"
"ZDHHC12",0.977966432483315,13.0156764546499,15.4441002276027,3.15048889965068e-25,1.23467017020392e-22,47.025279288588,"Up"
"ANKRD22",2.84143841201355,11.3743407665036,15.4220801264786,3.42311813838032e-25,1.31468275222634e-22,46.9430414365749,"Up"
"KAT6B",-0.922721131730161,11.3689913029811,-15.3913436229067,3.84395462646028e-25,1.44736197435131e-22,46.8281445956991,"Down"
"CNNM3",-0.832707636842251,12.1746817815575,-15.371296560065,4.14619777079855e-25,1.5311429960124e-22,46.753139590861,"Down"
"AGPAT2",1.08856189336889,13.5946515267247,15.3658331655743,4.23265002013472e-25,1.53357694974806e-22,46.732689474958,"Up"
"MAPK14",1.33530439893777,16.1297347009218,15.3553868371533,4.4030486839444e-25,1.56577303477379e-22,46.6935767866956,"Up"
"MYO9A",-0.805646777507503,10.8565203468397,-15.343871877907,4.59891205318965e-25,1.587794688446e-22,46.6504464284988,"Down"
"SAT1",1.22779885583929,16.6675032817438,15.3420701411983,4.63034434999616e-25,1.587794688446e-22,46.643696284748,"Up"
"KIF5C",-1.06471266671147,8.86980022286691,-15.3181987263869,5.06784811096606e-25,1.70733135569967e-22,46.5542227528826,"Down"
"PGS1",1.21114271462972,15.2687976499594,15.2976796212336,5.47712594724083e-25,1.78887216259134e-22,46.4772545502893,"Up"
"DSC1",-1.5683323063591,6.66538286101063,-15.2967616442717,5.49619630229074e-25,1.78887216259134e-22,46.4738098842,"Down"
"BATF",1.38936348590413,12.0777257219028,15.2756669788232,5.95336970553205e-25,1.90537597425553e-22,46.3946227339713,"Up"
"ABLIM1",-1.41986478838313,13.4443289290892,-15.2703660011498,6.07416813666354e-25,1.91216804472705e-22,46.3747142638147,"Down"
"TCAF1",-0.884941151917068,9.30461125685261,-15.2562078853951,6.40906707319804e-25,1.98505346784874e-22,46.3215236939917,"Down"
"SPATC1",2.49570659872404,8.69328319589783,15.2493148373135,6.57879900162553e-25,2.00528059092405e-22,46.2956177299265,"Up"
"POMP",1.14773785352764,12.544893247228,15.2157775517725,7.47162352900187e-25,2.24183729105348e-22,46.1694866569965,"Up"
"NLRC4",1.70630831860659,14.0297012077918,15.1934380334391,8.13325455946185e-25,2.40281365085148e-22,46.0853877828575,"Up"
"ZXDB",-0.976353464982801,10.1383259782143,-15.1830289569272,8.46142956950014e-25,2.46189139428956e-22,46.0461796793258,"Down"
"DOCK9",-1.32495760795915,11.1960194956213,-15.1753964782617,8.71052591130198e-25,2.49654073245868e-22,46.0174212347325,"Down"
"FLOT1",1.33123995759632,16.3003985684206,15.1688364670068,8.9305257892883e-25,2.52195421664269e-22,45.9926976489016,"Up"
"PLSCR1",1.58152797067947,14.4213854863523,15.1418093297128,9.8976599580236e-25,2.75456179962213e-22,45.8907774574739,"Up"
"NMI",1.01527345675431,14.2000740577027,15.1190012763185,1.07956441508768e-24,2.9350494296228e-22,45.8046931520117,"Up"
"RCAN3",-1.26402823927588,13.0497159489746,-15.1176374796708,1.08518725981992e-24,2.9350494296228e-22,45.7995436239652,"Down"
"DCAF1",-0.736792010340047,11.8760228892428,-15.1038196965825,1.14385039795267e-24,3.05074433220626e-22,45.7473556447766,"Down"
"ARID1B",-0.595234383703628,13.0211862701346,-15.0927943503646,1.19294566530729e-24,3.13810076861587e-22,45.7056964068727,"Down"
"SOCS3",1.96963311377899,14.6756349398856,15.0845782517942,1.23090924276851e-24,3.17177054586286e-22,45.6746415533854,"Up"
"KIAA1147",-1.32069174254226,12.1614835674056,-15.0829070246579,1.23877931021046e-24,3.17177054586286e-22,45.6683236396994,"Down"
"KIAA0355",-1.03018248269247,11.4902636773022,-15.0724216187844,1.28932842371824e-24,3.25775970008702e-22,45.6286762251822,"Down"
"AGTRAP",1.22278164958534,15.357920148355,15.0653043147114,1.32482101853438e-24,3.30396597648256e-22,45.6017560748822,"Up"
"MAP2K6",1.83638985636158,11.8703252810314,15.0540724069869,1.38284860319317e-24,3.40446688809212e-22,45.559259552879,"Up"
"AIM2",1.63331454834106,11.8075084677712,15.0106719203,1.63222021425273e-24,3.96753478155635e-22,45.3948962840363,"Up"
"FANCF",-0.588715243895377,11.1405849002524,-14.9730328671697,1.88498913843058e-24,4.5246808031603e-22,45.2521526531671,"Down"
"ESYT2",-0.644597545544733,13.7898988137634,-14.9691130890843,1.91348618558693e-24,4.53637965701554e-22,45.2372764908051,"Down"
"RAB13",1.5823158738189,9.88498388715566,14.9459140096581,2.09127113747052e-24,4.89739995766419e-22,45.1491912321777,"Up"
"CLIC1",1.25847131434227,16.7877099836868,14.929238126664,2.22927849129719e-24,5.15769094799759e-22,45.085830571533,"Up"
"E2F2",1.29486139259437,12.2665812024318,14.9216398977203,2.29517240202247e-24,5.24473345160292e-22,45.0569487381145,"Up"
"PPARG",2.01169393081225,7.67912609387503,14.9186626580362,2.32152446693875e-24,5.24473345160292e-22,45.0456298115831,"Up"
"MAGEE1",-1.33186890916273,8.71306441962871,-14.897724333502,2.51568014282055e-24,5.61727974216082e-22,44.9659933250587,"Down"
"MPZ",1.08829070242865,11.264502376655,14.8884788422793,2.60654762711389e-24,5.75327977970897e-22,44.9308109135883,"Up"
"AMOT",-1.36479863646918,8.01768662316352,-14.8695537286109,2.80300927534027e-24,6.11661217208628e-22,44.8587591860268,"Down"
"ZCCHC14",-0.853396538719981,10.4943453386081,-14.8614713020929,2.89140257656529e-24,6.2087340716982e-22,44.8279734767031,"Down"
"ZNHIT1",0.674998790625881,13.3965453718307,14.8598124573195,2.90988942588574e-24,6.2087340716982e-22,44.8216539318689,"Up"
"GYG1",2.19200913008679,14.9438223392213,14.8528289604256,2.98903303014187e-24,6.30751662393563e-22,44.7950456129191,"Up"
"P2RY10",-1.51382106188602,10.8991843562781,-14.8457334932934,3.07167009915847e-24,6.41144357762393e-22,44.7680041337309,"Down"
"IFITM1",1.46713998082495,16.515110225186,14.8418020736965,3.11844546944586e-24,6.43908691932999e-22,44.7530182957129,"Up"
"TAF12",0.666143588774289,12.4346554449388,14.8370652427908,3.17575892204911e-24,6.48767006171374e-22,44.734959694412,"Up"
"NDUFAF1",0.947343370028038,11.5862774140493,14.831724440891,3.24165564383705e-24,6.50603751098142e-22,44.7145950056212,"Up"
"IL27",1.68942264503737,8.66559288749301,14.8308551886251,3.25251055071716e-24,6.50603751098142e-22,44.7112801593067,"Up"
"YIPF1",0.997554927762348,13.2797197459573,14.8268917906086,3.30247059742878e-24,6.53787040024998e-22,44.6961647034819,"Up"
"ARPC1B",0.786544167080405,12.1943316484001,14.8212715846931,3.37464536812402e-24,6.60862285436808e-22,44.6747270543981,"Up"
"MYL12A",1.12649509343799,16.6597849247651,14.8187884329726,3.40703880946956e-24,6.60862285436808e-22,44.6652540329488,"Up"
"TNRC6C",-0.719997161076518,12.3329622796798,-14.8073460358818,3.5604088286841e-24,6.80706494028663e-22,44.621591800106,"Down"
"FBXO21",-0.727871584723129,11.3330000192013,-14.8059028999075,3.58024037373822e-24,6.80706494028663e-22,44.6160838236781,"Down"
"DYNLT1",1.10996796062847,13.6134234576845,14.7878572200697,3.83783873784365e-24,7.22529581204035e-22,44.5471863887919,"Up"
"NUP160",-0.716352487516584,12.10028824975,-14.7815061506682,3.93288063295674e-24,7.30021338123445e-22,44.5229282162206,"Down"
"FCER1G",1.86074623589666,16.4770846749895,14.7801379301105,3.95366448809239e-24,7.30021338123445e-22,44.5177015506016,"Up"
"NELL2",-1.93689415915176,11.4321257207214,-14.7745892616263,4.03909300179892e-24,7.38692408700424e-22,44.4965028719048,"Down"
"MTX1",0.951873458221042,13.1571111228851,14.7550886346645,4.35437545811854e-24,7.88840301153306e-22,44.4219688248154,"Up"
"KDM2B",-0.881767826927095,12.4634064669673,-14.7503537917051,4.43460240859427e-24,7.9586607525454e-22,44.4038641100907,"Down"
"GRINA",1.59236367650004,16.186620239606,14.741535569154,4.58801375644774e-24,8.15774334861722e-22,44.3701378823367,"Up"
"TRIM44",-0.739007073290201,13.2070884653954,-14.7304270903798,4.78891268122947e-24,8.43683396492198e-22,44.3276378588999,"Down"
"RAB5IF",1.14791186428992,13.8551485810734,14.7123547403746,5.13489628238738e-24,8.90772015104552e-22,44.2584602364024,"Up"
"PSMC1",0.674755803200886,13.6859547262078,14.7116457899778,5.14897118557544e-24,8.90772015104552e-22,44.2557456349462,"Up"
"MDN1",-1.02760480060746,11.9610003471884,-14.7059938838303,5.26258003478982e-24,9.02297539357759e-22,44.2341018949359,"Down"
"FBLN2",-1.43439855224056,7.58222248333506,-14.6905964741226,5.58507701813575e-24,9.49117114860715e-22,44.1751169771383,"Down"
"SIDT1",-1.21462047111409,11.2527904240944,-14.6532704486403,6.4521023457382e-24,1.0868396609229e-21,44.031998617783,"Down"
"ZBED3",-1.09468781641649,8.67790422525136,-14.6463324809817,6.62764009615083e-24,1.10670063275117e-21,44.0053764630214,"Down"
"DYRK2",-1.17351648332794,12.8607070034246,-14.6305314852114,7.04561376555967e-24,1.16635276844864e-21,43.9447219090454,"Down"
"PHLDB2",-1.35040855073444,8.82749233853816,-14.6172574473524,7.41723212197742e-24,1.21737699519942e-21,43.8937422731848,"Down"
"JAK3",0.982032925714158,16.7523097431189,14.6100852062245,7.62618854360982e-24,1.24106524239779e-21,43.8661873330311,"Up"
"EP400",-0.855947784155797,12.6912231603986,-14.603880480185,7.81174179979353e-24,1.26057880488601e-21,43.8423440586023,"Down"
"PKD1",-1.11716914220394,12.5228330608241,-14.6016315292346,7.88011561573222e-24,1.26101550140755e-21,43.833700638394,"Down"
"ETS1",-1.23664303978633,15.5387602651895,-14.5960832240806,8.0513907834073e-24,1.2611169110187e-21,43.8123739469093,"Down"
"SLC22A4",1.24079200958468,13.1955475090418,14.5957058525426,8.0631756313471e-24,1.2611169110187e-21,43.8109232523446,"Up"
"GMPR2",0.682753027685471,14.0200764842464,14.5952393473851,8.0777680599542e-24,1.2611169110187e-21,43.8091298839419,"Up"
"DOCK10",-1.08581291442461,13.0317828713078,-14.5908393092858,8.21671971208408e-24,1.27246506960605e-21,43.7922135838626,"Down"
"GPRASP1",-1.47574687132575,10.3658847680091,-14.5788650450847,8.60719352227695e-24,1.31132774117356e-21,43.7461647674239,"Down"
"ITPR1",-0.694688494475194,11.9571253427793,-14.5787218271374,8.61197530901301e-24,1.31132774117356e-21,43.7456138882306,"Down"
"CYP2U1",-0.948244153934786,9.6233505879625,-14.5769150312225,8.67253153825139e-24,1.31132774117356e-21,43.7386639268538,"Down"
"CNIH4",1.38300496073549,12.9175040635778,14.5642961880228,9.10760790402015e-24,1.36635464516327e-21,43.6901128248533,"Up"
"ANAPC1",-1.01754845592465,11.1392924174971,-14.5360820670852,1.01617234240261e-23,1.51267887528351e-21,43.5814836085653,"Down"
"SLC2A3",1.48550102007394,16.8544701798031,14.5231086496445,1.06869210641465e-23,1.57862265534466e-21,43.5314988705889,"Up"
"STK16",0.866658060012345,12.3909689469152,14.514653901547,1.10438417224161e-23,1.61889230988974e-21,43.4989121114221,"Up"
"FMNL3",-1.06753132908629,12.6448451331639,-14.5010846113274,1.16419818580692e-23,1.68914725979949e-21,43.4465931162669,"Down"
"LBH",-1.32808791642808,14.3839312087434,-14.498116257399,1.17771240068134e-23,1.68914725979949e-21,43.4351448595521,"Down"
"LRRFIP2",0.795604535870254,13.2331157166085,14.4968250717694,1.18364013270696e-23,1.68914725979949e-21,43.4301646957759,"Up"
"LMNB1",1.37661595879724,14.4914414862188,14.4959886516864,1.18749612077764e-23,1.68914725979949e-21,43.4269384681322,"Up"
"PLEKHA1",-1.22315164797947,11.5906086787124,-14.4785836268963,1.27067356130894e-23,1.79417238219233e-21,43.3597833612441,"Down"
"PATZ1",-0.775747399169236,12.2114721993465,-14.4703005284836,1.31229741680134e-23,1.83941951057197e-21,43.3278101978891,"Down"
"GSTO1",1.29222671657182,13.6479408212361,14.4597631539345,1.3672430500688e-23,1.90254842684573e-21,43.2871224971724,"Up"
"CARD16",1.46049335400969,12.4382915474069,14.4528255560769,1.40467903145889e-23,1.94057924036727e-21,43.2603266259781,"Up"
"S100A12",3.11325161814901,15.9289789499573,14.4419027493234,1.46572602557925e-23,2.01045263351417e-21,43.2181255227926,"Up"
"GRB10",2.08897391124731,12.032731834948,14.4312105589272,1.52807548306186e-23,2.08110875895297e-21,43.1768003715532,"Up"
"LYRM1",0.988267165495897,12.4925774902656,14.4247852776119,1.5668229323349e-23,2.11885216687515e-21,43.151959596067,"Up"
"LRPAP1",1.07916047751408,15.1228008649731,14.4080157089656,1.67268441952064e-23,2.24619293063321e-21,43.0871014539076,"Up"
"HTATIP2",0.988908159171252,13.4473771751456,14.4060359821649,1.68564879541713e-23,2.24788290405522e-21,43.0794422274484,"Up"
"NARF",0.877296623322579,14.8486837243779,14.4041568964016,1.69804783808834e-23,2.24880087136624e-21,43.0721718920721,"Up"
"EDEM2",0.755793711703242,13.5302799102827,14.4021542223759,1.71136363197728e-23,2.25091204279861e-21,43.0644228776742,"Up"
"ARPC3",1.00596051561907,15.9423683642533,14.3978912367304,1.74005994606487e-23,2.27308647240026e-21,43.0479262245205,"Up"
"NR3C2",-1.51959474567633,9.27111319046375,-14.3840696847249,1.83647986187295e-23,2.38283262078016e-21,42.9944241218649,"Down"
"PAIP2B",-1.03615643589064,9.03809801388266,-14.3362575897953,2.21355252763313e-23,2.8528086703449e-21,42.8091556879892,"Down"
"C19ORF38",1.32593901926666,14.6044274062034,14.3055608738974,2.49590036018761e-23,3.19525164111218e-21,42.6900514235953,"Up"
"ACSL1",1.36500193718373,18.0631367704675,14.3021951156778,2.52898960576715e-23,3.20391561385139e-21,42.6769847208014,"Up"
"BCL9L",-1.4587914316748,13.6658927118063,-14.3014840153182,2.53603693852738e-23,3.20391561385139e-21,42.6742238656167,"Down"
"URB1",-0.992311918399066,11.0237403051643,-14.2946904061562,2.60437111146185e-23,3.26874107538575e-21,42.6478442888959,"Down"
"ELP1",-0.529061659669447,12.2356804047645,-14.2912194310339,2.63999783007466e-23,3.29194015135868e-21,42.6343641818679,"Down"
"C1ORF109",-0.778313342539836,10.0844608006056,-14.2800893373005,2.75758782062071e-23,3.41638444641158e-21,42.5911280627026,"Down"
"RNASE2",2.33387791435306,12.7492668027741,14.2730494348984,2.83467739730787e-23,3.48937885003224e-21,42.5637724509712,"Up"
"IDH1",0.839673764752875,13.1767466458484,14.2662613932757,2.911066492558e-23,3.56058661506951e-21,42.5373894232898,"Up"
"ZXDA",-0.990241320542163,8.19500882790013,-14.2644540309925,2.93175325969228e-23,3.56319353454878e-21,42.5303637539394,"Down"
"BCOR",-0.91355642400719,11.6899552563395,-14.24237610678,3.19674754260619e-23,3.86082660758909e-21,42.4445071071941,"Down"
"SEMA6B",2.57366709305365,10.3575354223804,14.2248070045774,3.42478714359803e-23,4.08727130855205e-21,42.3761391661892,"Up"
"PSMD6",0.69452701723787,13.4368179123224,14.2233903189549,3.44387476531654e-23,4.08727130855205e-21,42.3706245681048,"Up"
"GADD45G",1.28456177527299,9.18844619418282,14.2230780578114,3.44809640152806e-23,4.08727130855205e-21,42.3694090236744,"Up"
"METTL7B",3.17506712536984,8.63088611650115,14.2212820781446,3.4724787812184e-23,4.09092086108815e-21,42.3624175365113,"Up"
"C1GALT1C1",1.1520647822721,11.8195929456581,14.2038038808401,3.71903526681538e-23,4.35467281882048e-21,42.2943556117086,"Up"
"ZKSCAN8",-0.911573066600338,11.8105703116408,-14.1956678848323,3.83975426923483e-23,4.46877583224948e-21,42.2626596803606,"Down"
"FCGBP",-1.9685737578014,10.0988509725915,-14.1812494859357,4.06347882907499e-23,4.67619880920261e-21,42.2064679000484,"Down"
"TRIP4",0.609335045893622,12.3258873588484,14.1809633902279,4.06804860037572e-23,4.67619880920261e-21,42.2053526473239,"Up"
"LTK",-1.57256721120924,9.607521976314,-14.1795292137308,4.09103473387512e-23,4.67619880920261e-21,42.1997618084999,"Down"
"AUTS2",-1.49482606832441,10.114133947076,-14.1725968653849,4.20400226310383e-23,4.75446092678808e-21,42.1727337315363,"Down"
"ADAMTS2",3.20218837224762,8.8795814551762,14.1722932424227,4.20902128601767e-23,4.75446092678808e-21,42.1715498135766,"Up"
"MAN1C1",-1.24447358482747,11.0407923513895,-14.1651414415256,4.32900690161497e-23,4.86139880302411e-21,42.1436593194158,"Down"
"GNG5",1.20607355189569,14.4577018832158,14.1624581308581,4.37490929602531e-23,4.88438274485896e-21,42.1331932718329,"Up"
"KMT2A",-1.00967831180304,13.1500745708959,-14.1517283190305,4.56341810580724e-23,5.06539409744604e-21,42.0913331405123,"Down"
"CD59",1.57578074977903,13.9792825153236,14.1488024580283,4.61622835213275e-23,5.09456511758651e-21,42.0799159139571,"Up"
"IRAK3",1.58821660251681,15.2301452496084,14.121427957921,5.14117652771369e-23,5.6414864492392e-21,41.9730420724202,"Up"
"BUD31",0.712498562974038,12.9282879554312,14.1071558637076,5.43833336987551e-23,5.93365430123405e-21,41.9172833674423,"Up"
"TTC28",-1.06274036329564,7.21504797088513,-14.099231429434,5.61074272561245e-23,6.08718037061785e-21,41.886312536796,"Down"
"TMEM60",0.713888668848757,11.0583843919381,14.0820679566709,6.00329733275795e-23,6.47647857758152e-21,41.8192051968322,"Up"
"ZBTB4",-0.931227542799215,13.5050173424371,-14.0702274636022,6.29014001394288e-23,6.74802003842152e-21,41.7728879322881,"Down"
"ZNF618",-1.06448934539714,8.13935717233874,-14.0684206810757,6.33510958019997e-23,6.75850607047667e-21,41.7658186239097,"Down"
"GLIPR2",0.856764443716236,16.216716048023,14.0057598348598,8.11262838398269e-23,8.60700568274142e-21,41.5203876872774,"Up"
"FAM117B",-0.85263297908005,11.7875895181477,-13.9783182530138,9.0420588275803e-23,9.54036569593542e-21,41.412744498857,"Down"
"GMFG",1.23241464565762,15.8287823118509,13.9699569292224,9.3460575032658e-23,9.80723181613186e-21,41.3799268096523,"Up"
"FAM32A",0.523657425390471,13.7552162862801,13.9587863184455,9.76833825436877e-23,1.01946412771002e-20,41.3360687755987,"Up"
"LMO7",-1.11266396867105,9.61046109446397,-13.9451682741079,1.03092513716633e-22,1.06574193117968e-20,41.2825798795388,"Down"
"ZNF827",-1.39390074997345,9.44450288346923,-13.9448374235235,1.03227620267365e-22,1.06574193117968e-20,41.2812800687288,"Down"
"SPON1",-1.27206629610429,6.58056384755136,-13.9426519752806,1.04124567346781e-22,1.06925351163649e-20,41.2726937564291,"Down"
"MGA",-0.782903700323196,12.0244143627776,-13.9292931912575,1.0978064114345e-22,1.11894849267469e-20,41.2201956393705,"Down"
"KMT5A",0.728824010999395,12.3511364406895,13.9284925998211,1.10129284546955e-22,1.11894849267469e-20,41.2170486992153,"Up"
"ZNF529",-0.81384547643211,10.6334971115641,-13.9229890730939,1.12556374101407e-22,1.13758950098386e-20,41.1954133723049,"Down"
"TOR1A",0.639168992683244,13.3184959137517,13.9042219226594,1.21245660249755e-22,1.21899498103458e-20,41.1216071026382,"Up"
"AKT3",-0.878470886844532,11.22721707125,-13.8966261710434,1.24951969031566e-22,1.24971492776727e-20,41.0917221240648,"Down"
"ZMAT5",0.729297590840322,11.9626299048972,13.8939932511463,1.26263172141984e-22,1.25628585214638e-20,41.0813613439111,"Up"
"SNED1",-1.23476088765746,9.65347149388346,-13.8918629863405,1.27334195911751e-22,1.26041163097596e-20,41.072977904849,"Down"
"NEDD8",0.889587081135513,12.5240740450675,13.8864051186673,1.30120202411904e-22,1.28138371636707e-20,41.0514963620919,"Up"
"MYBPC3",1.13783990251658,11.7291170260037,13.8832876035343,1.3173904988001e-22,1.29070661981931e-20,41.0392244602084,"Up"
"NIT1",0.541508557531196,12.6002364209153,13.880079359485,1.33426211941131e-22,1.30060078573885e-20,41.0265941048908,"Up"
"RECK",-0.854044567548044,9.81315325847819,-13.8703779764238,1.38661698086106e-22,1.34480837795328e-20,40.9883932256674,"Down"
"CD63",1.55889383610589,16.009648414697,13.8557470991659,1.46951854410671e-22,1.41804847248649e-20,40.9307587302358,"Up"
"PTCH1",-1.74155993278322,10.2020457183764,-13.8479640234396,1.51563688687986e-22,1.4552387569377e-20,40.9000881424674,"Down"
"UNC5A",1.40711441340937,6.98970181569646,13.8419008974086,1.55257256263093e-22,1.48328611543293e-20,40.8761899296018,"Up"
"CEP126",-1.29389237153332,8.26393229735036,-13.8400376518298,1.56410443777677e-22,1.48690581775383e-20,40.8688448754434,"Down"
"ZNF831",-1.50136024845522,11.5729342100502,-13.8340723693552,1.60160831069805e-22,1.51505834435146e-20,40.845326285362,"Down"
"CACNA1E",1.85362112753521,11.4324578406969,13.8257316495909,1.65557153790728e-22,1.55842844325654e-20,40.8124346899717,"Up"
"EPHA2",-1.01199943727221,5.49431718301388,-13.82398739107,1.66708634100524e-22,1.56161263445481e-20,40.8055550844784,"Down"
"SNX29",-0.670758600771449,12.087025239337,-13.8169518951521,1.71435689479611e-22,1.59518325567521e-20,40.7778021172325,"Down"
"MMADHC",1.10062305983347,13.7970820472299,13.8161926491009,1.7195382696702e-22,1.59518325567521e-20,40.7748067346241,"Up"
"CARD6",1.167465898489,13.1014175581284,13.8117122014233,1.75043753636036e-22,1.61604096205423e-20,40.7571289364636,"Up"
"AHNAK",-1.09573578815207,16.1053125846595,-13.8023084686704,1.81712254540771e-22,1.6695791502136e-20,40.7200177321665,"Down"
"MKNK1",1.27132409875973,15.1188503764388,13.8000461963728,1.8335436154554e-22,1.67664466893286e-20,40.7110881329847,"Up"
