"SYMBOL","LPS_logFC","LPS_adjP","LPS_regulation","Sepsis_logFC","Sepsis_adjP","Sepsis_regulation","LPS_sig","Sepsis_sig","both_sig","same_direction","overlap_class"
"CCL5",8.93498596051659,2.01673195467502e-05,"Up",-0.816071461260207,7.55674982053647e-08,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"CFB",8.01894472085629,2.01673195467502e-05,"Up",0.119227611870127,0.0378188364627823,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ITGB8",6.99664258644541,2.57591452983621e-05,"Up",-0.721297025169882,2.37936407097019e-05,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PLSCR1",4.52596959932757,2.57591452983621e-05,"Up",1.58152797067947,2.75456179962213e-22,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IL2RA",9.80619410273234,2.61800960583335e-05,"Up",-0.614645066202604,1.50078772645745e-05,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PFKFB3",4.29829592215306,2.61800960583335e-05,"Up",1.64209814532139,1.37465128803168e-17,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SIGLEC1",5.0928161120179,2.61800960583335e-05,"Up",-0.419861437431939,0.17041388470251,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"SLC26A11",-4.33221542355265,2.61800960583335e-05,"Down",-0.171357106381742,0.0539121440314239,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"SAMSN1",3.93919928229709,2.61800960583335e-05,"Up",1.8949571073314,5.26071935707174e-18,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GRAMD1A",4.3753624375716,2.61800960583335e-05,"Up",0.858850983637894,2.28283036718088e-20,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SLC1A2",8.63301766671699,2.61800960583335e-05,"Up",0.781002631465027,9.4070892504775e-09,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IL7R",8.47222708559479,2.61800960583335e-05,"Up",-1.47000331318342,1.46827877118317e-19,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"FPR2",7.49484898271029,2.66986556349156e-05,"Up",0.897748699000272,1.53131696801127e-14,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"MN1",7.19361689389471,3.3079730227817e-05,"Up",0.069604630470715,0.444765207143227,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"IDO1",9.40642465597241,3.56396731860253e-05,"Up",-0.467079695163235,0.055441205052298,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"PTGS2",6.21006320082351,3.56396731860253e-05,"Up",-0.589050549415953,6.0811968126259e-07,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PDE4B",8.26126637982105,3.56396731860253e-05,"Up",-0.538963695863465,1.89302440973183e-07,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PSTPIP2",4.30475659342026,3.56396731860253e-05,"Up",1.43649402216509,5.81012230502045e-23,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"KYNU",3.31123558346299,3.56396731860253e-05,"Up",0.687965001091247,3.67508400284372e-08,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IL1B",9.76611270530344,3.56396731860253e-05,"Up",0.760703741239951,1.29196348713576e-07,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"JAK3",7.10472422200862,3.56396731860253e-05,"Up",0.982032925714158,1.24106524239779e-21,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CXCL3",7.14198641034684,3.56396731860253e-05,"Up",0.225473276978958,0.00493181413357846,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"SEMA4D",4.2740870063799,3.56396731860253e-05,"Up",-0.131071933916464,0.0526658968108903,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"TNIP1",4.2898880261378,3.56396731860253e-05,"Up",0.645155402409831,3.93847691549885e-13,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CD38",9.34828889333225,3.56396731860253e-05,"Up",-0.143668949691578,0.170231163689405,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"TNFAIP6",8.25616380275255,3.56396731860253e-05,"Up",1.76404934217194,2.77832981008056e-16,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"FBP1",-4.05802676324196,3.77488402122804e-05,"Down",0.306646431029347,0.00246984337377395,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"MAP3K8",3.8527691482671,3.77488402122804e-05,"Up",0.469126970961483,4.0375875500657e-10,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"FABP3",-4.66133571486593,3.77488402122804e-05,"Down",-0.104932100920928,0.00614349242540959,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"WTAP",3.2129659373714,3.95783436918439e-05,"Up",0.394717512317431,1.33878600818956e-11,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"MYO1G",5.30015250520712,4.11654229847617e-05,"Up",-0.00690311866123084,0.958332500789637,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"CCL4",7.4045249265363,4.21879543643759e-05,"Up",-0.243992048566569,0.116226118176914,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"ADRA2B",-8.34810823147526,4.21879543643759e-05,"Down",0.00674155735618597,0.912240149487405,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"BTG1",3.40214977917958,4.24909428465686e-05,"Up",-0.198224686408028,0.00014953232710186,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"RHOBTB2",-3.19986504403809,4.59261254882362e-05,"Down",-0.659750192167644,1.21137291263698e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"HS3ST3B1",7.60771132079246,4.59261254882362e-05,"Up",0.238930070807895,0.103465923287744,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"LRRK2",3.48054954083448,4.73213907842682e-05,"Up",0.277825371930376,0.00608819954249825,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"MKI67",-4.39150410541074,4.73817417256567e-05,"Down",0.741710150659645,0.000120921067415042,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SHB",-4.54219289899137,5.02039664389299e-05,"Down",0.0747725271984767,0.47688914471751,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"TOMM40",-3.03681520685453,5.11082801878102e-05,"Down",-0.272238986797241,6.01449806009807e-05,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"EREG",6.41296794205133,5.56531019979452e-05,"Up",-0.0128813557101623,0.983311712120695,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"KCNA2",-4.98949096308149,5.88542561611737e-05,"Down",-0.59002108895406,4.37997058151389e-07,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NCAPH",-7.43110792388825,5.88542561611737e-05,"Down",0.496861818224461,0.00233653332911509,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"RNF19B",4.50662658348837,5.88692891498382e-05,"Up",0.199483593396849,0.00412375706681742,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"MCL1",2.93310334234579,5.88692891498382e-05,"Up",0.292165794766124,1.6122043735066e-06,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"LGALS3BP",3.76904742239132,5.96289013644337e-05,"Up",-0.266772080891487,0.0572218540755591,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"LAMB1",5.74229607828116,5.96289013644337e-05,"Up",0.0915744032487173,0.0189534510590176,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"DOP1B",-3.31934334608292,5.96289013644337e-05,"Down",-0.152985057048849,0.0128477508854514,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"TEX2",-2.98545013210241,5.96289013644337e-05,"Down",0.173875373816628,0.0245774545729088,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"SPOCD1",-3.2886271512956,5.96289013644337e-05,"Down",0.516535101507206,0.00365340592145667,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"B4GALT1",2.76822314082902,5.96289013644337e-05,"Up",0.306253831236395,1.40221932773812e-09,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"PLEKHM3",2.69986991682009,5.98334174656129e-05,"Up",-0.0255305449824966,0.735469660129385,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"EPSTI1",5.89809637895919,6.10219983573746e-05,"Up",0.376969500204238,0.175600931779572,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"STAT4",7.16713488661981,6.25003624936723e-05,"Up",-0.969970130452965,4.18926690385075e-14,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SGPP2",4.43953558454063,6.25003624936723e-05,"Up",0.313170295360182,0.0148181734652305,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"TNFAIP3",4.41919695244328,6.25003624936723e-05,"Up",0.327317185600738,0.000698272928855348,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"HPGD",-5.19057409747019,6.25003624936723e-05,"Down",2.32684564591809,5.34128809585819e-13,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"FSD1L",2.88529744512904,6.25003624936723e-05,"Up",0.555901831458722,0.000105646861608579,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SLAMF1",6.82966302001992,6.25003624936723e-05,"Up",-0.712167940684051,9.77953756419313e-12,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"IRF7",5.09787784844375,6.43592707665896e-05,"Up",0.70083310175427,4.54897668035642e-08,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CSF2RB",4.00773434848379,6.76074946367803e-05,"Up",0.337814482442672,3.48670298946138e-05,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"VEGFB",-2.52086214336797,6.76074946367803e-05,"Down",-0.514578471303121,1.07465658875583e-08,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PLEKHG3",5.39386184908303,6.76074946367803e-05,"Up",-0.667878101459188,6.76381536849393e-11,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"CD300LB",-4.75150713255442,6.76074946367803e-05,"Down",-0.574190680077206,1.81369735213863e-07,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NFKBIA",4.02102476466383,6.76074946367803e-05,"Up",0.843544513732168,2.26587997355369e-15,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CEBPA",-3.49104495590077,6.76074946367803e-05,"Down",0.790669901622838,3.38190338942341e-14,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SPTBN1",-4.22090663759022,6.76074946367803e-05,"Down",-0.835161360317737,8.72307824343729e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SLC39A10",-3.80086196387741,6.82408301525774e-05,"Down",-0.84301099428574,1.22740871509232e-13,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"EPOP",3.63991636513926,6.82408301525774e-05,"Up",-0.0404056173044058,0.807188087252327,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"CXCL2",5.78465899404442,6.82408301525774e-05,"Up",0.263338396557881,0.0021927462350816,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ETS2",3.35020393018304,6.82408301525774e-05,"Up",0.910946835952307,9.92010804912675e-15,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CXCL1",6.28468070926085,6.87843788514277e-05,"Up",0.459349053033661,0.000152324039284372,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"MAP1LC3A",6.0219806290103,7.06192385812005e-05,"Up",0.244830764158448,0.0347042888832781,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"SGK1",-3.83698349784012,7.06192385812005e-05,"Down",-0.672308195576617,2.51280041759834e-07,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TNFSF14",-5.96646213063645,7.06192385812005e-05,"Down",0.314033013065423,0.000502076952300069,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"SLC28A3",-4.48596299334543,7.06192385812005e-05,"Down",1.38954586346218,1.79774668494593e-15,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"LAMP3",9.43018949576325,7.06192385812005e-05,"Up",-0.275283077155351,0.180331729860169,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"RELB",3.02052202897132,7.51320153901053e-05,"Up",0.454441141382847,1.39351638025776e-05,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"RNF144B",3.8232755539843,7.51320153901053e-05,"Up",0.90576674902088,4.58429267426594e-12,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"KCNAB2",-3.39087811674803,7.51320153901053e-05,"Down",0.102504112300823,0.122063117228563,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"CCL19",9.93987722243114,7.53657606767653e-05,"Up",0.0403972200678985,0.128325818030636,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"OAS2",5.07654826855932,7.61588098815646e-05,"Up",-0.495542159062697,0.00700454656990522,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"GCLC",-3.34543276714873,7.88937887204977e-05,"Down",-0.365020389660406,2.89255053784643e-06,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"GOLGA7B",-6.12101113822303,7.88937887204977e-05,"Down",-1.09412058428753,2.00695857613049e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IFITM3",5.70396450511219,7.97116955092693e-05,"Up",1.5920096708889,9.72004712485168e-13,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IFI6",3.8522065811701,7.97116955092693e-05,"Up",0.521246266271613,0.0302924257161012,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IFI44L",8.89886847120333,8.21330215506951e-05,"Up",-0.072264985837611,0.886301728973346,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"VAT1",-2.33069785589344,8.21330215506951e-05,"Down",0.561926705095272,1.59207234795721e-08,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ICAM1",3.16860469140545,8.29346407894629e-05,"Up",0.764158693598433,4.73403150836469e-11,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"C1QTNF1",5.72606296185715,8.32827505362045e-05,"Up",-0.0222448481659121,0.465224330178943,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"TNIP3",10.1045501761922,8.32827505362045e-05,"Up",-0.139646006489217,0.500122522403644,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"TBC1D9",2.80832020605274,8.32827505362045e-05,"Up",-0.856269416660023,8.24453139502054e-17,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"KCNJ5",-5.5736697751701,8.32827505362045e-05,"Down",-0.0284818212581523,0.282748323958562,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"EPB41L1",-2.55107840175891,8.32827505362045e-05,"Down",-0.203783250259562,0.000125081369899122,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"IRF9",2.43567452315318,8.32827505362045e-05,"Up",0.312504913740419,0.000317466790142783,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"PDE4DIP",2.40716048707731,8.32827505362045e-05,"Up",-0.727257962991514,4.1569170617429e-18,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"OAS3",5.03809006390833,8.37287141071265e-05,"Up",-0.43582193540588,0.101204705195389,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"SRGN",3.83295740365975,8.51731678391311e-05,"Up",1.35480858751723,1.71138217966955e-18,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"N4BP2L1",3.28885956230704,8.83712101571786e-05,"Up",-0.299256180141697,5.4962075629244e-07,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"HLA-F",3.25535017561314,8.83712101571786e-05,"Up",0.164777431414214,0.0854010470972832,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"CMKLR1",3.11649296147374,8.83712101571786e-05,"Up",-0.622764237142852,9.09731503743773e-07,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"RNF128",-5.15513675423404,8.83712101571786e-05,"Down",0.000927319010140908,0.286248602280943,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"GRINA",2.38437139652981,8.83712101571786e-05,"Up",1.59236367650004,8.15774334861722e-22,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GBP2",3.29906659073264,8.83712101571786e-05,"Up",0.76389065636362,1.57745950979426e-11,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CLEC4D",6.92493843730341,8.92287755052872e-05,"Up",2.54431369146318,2.73785445118875e-18,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NOD2",3.71192910192291,8.97027982566873e-05,"Up",0.200393908599218,0.0682363872938479,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"HPCAL1",-3.07134861769671,8.97027982566873e-05,"Down",0.337969936740097,1.16143235143494e-06,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"APOL3",7.12936439115412,8.97027982566873e-05,"Up",-0.492938561899959,4.1325437362557e-05,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"LIMK2",4.31060793845587,8.97027982566873e-05,"Up",0.983712433000422,7.37296776638891e-19,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"DRAM1",2.51327735464273,8.97027982566873e-05,"Up",1.38739055397659,5.81012230502045e-23,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"MLLT6",2.45964351389725,8.97027982566873e-05,"Up",-0.633657740291944,3.86965558564097e-10,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TMC8",-4.11042521071823,8.97027982566873e-05,"Down",-0.680716608419775,2.09550606199096e-17,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IFI27",9.06334999033365,9.14279790172968e-05,"Up",1.70647854322098,8.24914770062059e-08,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NECTIN2",2.70579355714775,9.3387196255442e-05,"Up",1.7780025683226,9.57741793749696e-14,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ADAM19",8.0247333131193,9.3387196255442e-05,"Up",0.186407787472769,0.0751165819007132,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"CREBRF",2.89512830111636,9.45704909260241e-05,"Up",0.0860542137604379,0.406790226475177,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"PNRC1",4.07705932825653,9.45704909260241e-05,"Up",0.175011638754121,0.0146044254692192,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"IL18",2.85113466721795,9.62268438815875e-05,"Up",0.730940478087079,3.37073141054706e-13,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SLC17A9",-3.63680388114354,9.62268438815875e-05,"Down",-0.461118581342072,7.61058484663202e-08,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"TYMP",2.36800000682917,9.62268438815875e-05,"Up",0.817797474910536,5.17406198550181e-12,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SPRY2",-4.48809969331139,9.62268438815875e-05,"Down",-0.0113149343764977,0.999999999998692,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"RTN4R",-5.16072656383874,9.62268438815875e-05,"Down",-0.891295686669397,1.03907006158761e-12,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CDC42EP3",-3.75603114190581,9.62268438815875e-05,"Down",0.804214305389507,1.44662112154531e-13,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"XAF1",5.10410350465915,9.62268438815875e-05,"Up",-0.0504321403062209,0.880467706104304,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"HLA-DMB",-3.31770358538861,0.000102234497456422,"Down",-0.67535647540836,3.44770928256012e-09,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GPAT2",-3.3666253590983,0.000102234497456422,"Down",-0.250343544368537,0.154568957149337,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ARID5B",2.51283043863711,0.000105040484692622,"Up",0.0656139054441165,0.426071174509875,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"PRKACB",-3.6281992159289,0.00010552952440236,"Down",-0.998264407659859,4.46474493974665e-13,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ASPHD1",-3.70959807169924,0.00010552952440236,"Down",-0.0105705249397892,0.821151439310683,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"AKT3",2.12711293809583,0.00010552952440236,"Up",-0.878470886844532,1.24971492776727e-20,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"NHSL2",-4.07702664082912,0.000106292168770151,"Down",-0.116576078557976,0.169016008076184,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"GCH1",6.73067539423091,0.000106374995577727,"Up",0.523127050073015,1.22380995851764e-05,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"DUSP1",2.68861127917584,0.00010813808685655,"Up",0.947942029186597,1.03954998355474e-13,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CIPC",-2.66515140949952,0.00010813808685655,"Down",-0.422956279979301,5.49752598045596e-10,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"LIPA",-2.12379910230805,0.00010813808685655,"Down",-0.0832581772846559,0.411748398589088,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"CLN6",-2.61840659956006,0.000110909703415579,"Down",-0.242236459708729,0.00152311295744147,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"AIM2",9.82301701038318,0.000111744167592789,"Up",1.63331454834106,3.96753478155635e-22,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IER3",3.51834602652731,0.000114642208946196,"Up",1.12297583593704,5.43600167374248e-15,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CSTA",2.10554823942942,0.000116034952539336,"Up",1.25754677810972,8.38562501555717e-16,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TBC1D2",-2.34092615992398,0.000116034952539336,"Down",0.598220619913022,2.27601394022026e-11,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"MSC",4.20909576900971,0.000116034952539336,"Up",-0.217005932883883,0.216040417914241,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"NES",-5.06555065262403,0.000116034952539336,"Down",0.165193451626976,0.00722837148314031,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"CCL3",4.02513678708076,0.000116067018134443,"Up",0.0701603225761457,0.708556699953457,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"FGR",-2.06036475976887,0.000116067018134443,"Down",0.988650265018168,5.26071935707174e-18,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"SLC31A2",3.14719955662376,0.000116067018134443,"Up",0.673265685362636,3.31550806192677e-10,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"MATK",-4.59251820303073,0.000116067018134443,"Down",-1.1000473012551,3.17059302901868e-13,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"DUSP7",-2.52888083310164,0.000116144269337919,"Down",-0.556428859467267,9.2944797861767e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CLN8",-2.14031985744744,0.000116277038155541,"Down",-0.153781490483974,0.0112866013543057,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"PABPC4",-1.9589650677847,0.000117940029896361,"Down",-0.562714572529825,1.86871258632398e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"PPP1R14B",-2.36545461899033,0.00011845218823934,"Down",0.145630716706983,0.0396093735251884,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"THADA",-2.32836532362932,0.000120457042458977,"Down",-0.360933174421396,1.65654165081757e-14,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"DOCK3",-3.22525994596376,0.000121043200290082,"Down",-0.893428810972633,1.67532972131619e-12,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ZNF316",-2.0004705889322,0.000121043200290082,"Down",0.189290912922491,0.00241581587653621,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"RAB7B",-4.29267379454812,0.000122875019989347,"Down",-0.0910478719029611,0.410460900778968,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ZC3H12A",3.99211238751566,0.000124092072453846,"Up",0.531184846994555,2.1543674774532e-10,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SAT1",2.71588715626385,0.00012461847244769,"Up",1.22779885583929,1.587794688446e-22,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CLEC6A",4.75751541626873,0.000124715724877442,"Up",0.829472235942356,5.06413466435477e-07,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GFOD1",-2.51201498982187,0.000125026331023013,"Down",-0.331456072842176,0.00237195948206113,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"BST2",2.8705060768287,0.000125526152859668,"Up",0.487274081767315,0.000169018053103439,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"FABP4",-3.60075106962838,0.000126306279388964,"Down",0.284428591207094,5.79974011220838e-05,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"CD9",-4.68133734512346,0.000126306279388964,"Down",0.323424352287371,0.077720662763338,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"LILRB1",4.25599364919816,0.000130106743860979,"Up",0.38167805744987,1.8892771005818e-05,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"VAMP5",4.30601973458551,0.000130106743860979,"Up",1.17854107779277,2.03828510354151e-15,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CMPK2",6.8505405471935,0.000135206929672381,"Up",0.0342052006119835,0.950776205862698,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"GK",3.65613003773984,0.000135206929672381,"Up",1.03687391676529,1.67563217989989e-15,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IL10RA",2.93731445321939,0.000135206929672381,"Up",-0.445845286444764,2.35350316310548e-11,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
