"ensembl_id","donor 1_unstim","donor 1_LPS","donor 2_unstim","donor 2_LPS","donor 3_unstim","donor 3_LPS","donor 4_unstim","donor 4_LPS"
"ENSG00000122873",2.11495434286944,1.35817868540572,2.64628415541949,2.0912459486661,2.73270133554862,1.82085254689188,2.57918707801573,1.83756349306368
"ENSG00000072401",3.79618764406145,4.52426772541643,3.43516549033664,5.0577197412139,4.09469761593985,5.33413508609605,3.95809573784838,5.57889234248314
"ENSG00000108064",3.79454245638411,2.99722300080319,3.84461607230334,3.50463616464678,4.1726807038566,3.70986279619049,4.45412540924179,4.27531124087355
"ENSG00000122870",-2.17047020362499,-2.69638736784683,-2.1640548015258,-1.49141054971998,-1.949402023709,-1.10268140411384,-2.21733023918429,0.678347957637968
"ENSG00000108091",6.01134620382287,5.37260340689205,6.0039357909113,5.34662230580068,6.10658921802508,5.15055655106578,6.15643238710423,5.14445370712361
"ENSG00000151150",-0.709643690969335,-2.42677545151623,-0.354488890794394,-0.944079574103654,-0.668303350512163,-1.51951707813412,-1.51863725427488,-2.46059783382405
"ENSG00000170312",-1.50669745630812,-1.83091663777399,1.92632063393148,-2.6551810691859,0.892150321001412,-0.779675479196632,1.00742811894903,-0.166520921019509
"ENSG00000072422",2.1434853425694,-0.0788331555822278,3.5905263168997,1.04423133858511,3.24347129880209,2.19677298414915,3.461207053498,2.18932978950225
"ENSG00000196932",-5.1859037158629,-2.42677545151623,-2.35584145813707,0.709704367188284,-0.57758699028966,1.16836974919421,-3.12809707001254,2.01238830611931
"ENSG00000150347",5.79797751451725,8.12593909509686,5.38205488051884,8.24433917964882,5.62497324005478,8.05735019772465,5.60548659875203,8.0317917999463
"ENSG00000182010",-1.83246341807853,-0.820102005338796,-1.70377858727407,-0.693810347584993,-1.41638701797787,-2.52673227370265,-2.21733023918429,-3.48759552316036
"ENSG00000138311",-1.68731696188892,0.185275061557013,-1.17316117959341,-1.82208273370246,-0.594125899221442,-0.618844020229624,-2.50551125978526,-0.940893821237369
"ENSG00000285837",-0.835105436136548,-5.18590371586291,-0.569971635695319,-1.75030101813957,-2.30922467789619,-3.72499856579214,-2.13809302750087,-5.18590371586291
"ENSG00000238280",-0.38756559612708,-3.33591198347512,-1.18358342346156,-3.31707166329947,-0.949378505584735,-2.40361648519646,-2.21662930829709,-5.18590371586291
"ENSG00000181915",5.65228944368224,3.97957642379895,5.35495099285483,4.09476571668969,5.96185334542646,3.5906395287359,5.92215832670084,4.4745783081527
"ENSG00000122877",7.52498766549599,1.98495063873026,7.16546430701438,3.17835999406487,7.4889166147695,1.5311880150675,7.58890135894234,3.32030503184681
"ENSG00000148572",4.5247997139421,4.72437990257838,4.47563318840528,4.79321680137853,4.30526304831965,4.29703470744477,4.58229561213872,4.68983696160381
"ENSG00000171988",5.95366245693798,6.34567156323654,5.80114465811597,6.54922130063512,5.6882387852216,6.04950747989026,5.93788978332364,5.37286760183252
"ENSG00000234369",-2.31826358451536,-1.53746804083289,-2.8439865592933,-1.24706921145656,-5.1859037158629,-5.1859037158629,-3.62482290441406,-3.05899602790852
"ENSG00000235816",-1.50669745630812,-0.286275953378229,-0.84026924852905,-0.480605562547847,-3.05826260818795,-5.1859037158629,-3.21279860556184,-4.10007058125683
"ENSG00000272767",1.75602394650314,2.8108240942655,1.34778454242372,2.57165650926592,0.602589668956171,-0.214391578904548,0.27693469333656,-0.550085105472999
"ENSG00000165476",5.42625356716163,4.48096823493334,5.4342811309826,4.73573387954915,5.87984398815861,4.93741674863259,5.85094329275053,4.84805144097682
"ENSG00000228065",-1.18956741616083,-0.991374410735264,-1.57806008440462,-0.619185950728268,-2.2335613101843,-4.14092190916265,-2.21733023918429,-2.46059783382405
"ENSG00000108176",-2.88235983043051,-3.45996705026271,-0.769820992860462,-3.42491412607309,-2.39982148516541,-3.11894623602343,-1.63388145170335,-5.18590371586291
"ENSG00000272892",-2.31826358451536,-1.67674412268462,-1.99378564588496,-1.36407320740483,-2.39982148516541,-1.64570239802167,-1.75913699503917,-1.33078998575945
"ENSG00000096717",3.7295296632124,4.00616936711144,3.51845941843685,4.12281277774171,3.34554635444582,3.99265417447332,3.74398098020486,4.07076469557497
"ENSG00000148634",5.75710287912455,6.60842213555776,5.60720977998648,7.1504512672788,5.40384183101236,6.1735441113391,5.55128378628632,6.0184133990688
